2020-12-02 18:07:33,003 DEBUG   SenderThread:23884 [cmd.py:execute():719] Popen(['git', 'cat-file', '--batch-check'], cwd=D:\2020-2\비즈니스애널리틱스\논문리뷰\Simple-and-Scalable-Predictive-Uncertainty-Estimation-using-Deep-Ensembles, universal_newlines=False, shell=None, istream=<valid stream>)
2020-12-02 18:07:33,070 DEBUG   SenderThread:23884 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-02 18:07:33,190 DEBUG   Thread-22 :23884 [connectionpool.py:_make_request():442] https://storage.googleapis.com:443 "PUT /wandb-production.appspot.com/bogus215/Non_bayesian_uncertainty/3q85ydfr/wandb-metadata.json?Expires=1606986453&GoogleAccessId=wandb-production%40appspot.gserviceaccount.com&Signature=GeXW%2Bv3lMmqbT%2F3tCYuG4Xf5snnQ4xYoV6DKuOWBOjLPI3gNPDu2lHsBd%2Bm5rVCOUUN%2BCdaSiA8%2FovgeJTQf1mu9X3FtEkAggNFN9f11LlLMSJFP1rxINkoKN%2F5KL%2FPE0yHk1z69C2yXLJbYcc765MOpfx374Lxpzlpv82xJbldz8aeT0X%2BVZKHIw8A2y81meMkraC9d7TWYPlCXQcDNqQpoLemcXj2g07QZniRUzc3l3iC2pgXajbDGzI89Ryh4QxylPiGhk4x4wKKNiEBcRY04Rz3jf0JiAoXr%2FrYt1oWv6dcY%2FreCdbTjyFKRBZ2XpQw6yDzbAVON4W7%2BtLHq%2FQ%3D%3D HTTP/1.1" 200 0
2020-12-02 18:07:33,192 INFO    Thread-22 :23884 [upload_job.py:push():131] Uploaded file C:\Users\Jinsoo\AppData\Local\Temp\tmpp75euggowandb\17w3swf3-wandb-metadata.json
2020-12-02 18:07:33,349 DEBUG   SenderThread:23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-02 18:07:33,403 INFO    SenderThread:23884 [sender.py:send_run():393] updated run: 3q85ydfr
2020-12-02 18:07:33,882 INFO    Thread-17 :23884 [dir_watcher.py:_on_file_modified():226] file/dir modified: D:\2020-2\비즈니스애널리틱스\논문리뷰\Simple-and-Scalable-Predictive-Uncertainty-Estimation-using-Deep-Ensembles\wandb\run-20201202_180728-3q85ydfr\files\config.yaml
2020-12-02 18:07:33,882 INFO    Thread-17 :23884 [dir_watcher.py:_on_file_modified():226] file/dir modified: D:\2020-2\비즈니스애널리틱스\논문리뷰\Simple-and-Scalable-Predictive-Uncertainty-Estimation-using-Deep-Ensembles\wandb\run-20201202_180728-3q85ydfr\files\output.log
2020-12-02 18:07:35,586 DEBUG   Thread-14 :23884 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-02 18:07:35,606 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:07:35,815 DEBUG   Thread-14 :23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/Non_bayesian_uncertainty/3q85ydfr/file_stream HTTP/1.1" 200 None
2020-12-02 18:07:38,023 DEBUG   Thread-14 :23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/Non_bayesian_uncertainty/3q85ydfr/file_stream HTTP/1.1" 200 None
2020-12-02 18:07:38,891 INFO    Thread-17 :23884 [dir_watcher.py:_on_file_modified():226] file/dir modified: D:\2020-2\비즈니스애널리틱스\논문리뷰\Simple-and-Scalable-Predictive-Uncertainty-Estimation-using-Deep-Ensembles\wandb\run-20201202_180728-3q85ydfr\files\output.log
2020-12-02 18:07:40,433 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:07:40,682 DEBUG   Thread-14 :23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/Non_bayesian_uncertainty/3q85ydfr/file_stream HTTP/1.1" 200 None
2020-12-02 18:07:45,299 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:07:45,515 DEBUG   Thread-14 :23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/Non_bayesian_uncertainty/3q85ydfr/file_stream HTTP/1.1" 200 None
2020-12-02 18:07:47,684 DEBUG   HandlerThread:23884 [handler.py:handle_request():55] handle_request: status
2020-12-02 18:07:47,688 DEBUG   SenderThread:23884 [sender.py:send():90] send: request
2020-12-02 18:07:47,688 DEBUG   SenderThread:23884 [sender.py:send_request():99] send_request: status
2020-12-02 18:07:47,695 DEBUG   SenderThread:23884 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-02 18:07:47,970 DEBUG   SenderThread:23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-02 18:07:50,337 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:07:50,558 DEBUG   Thread-14 :23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/Non_bayesian_uncertainty/3q85ydfr/file_stream HTTP/1.1" 200 None
2020-12-02 18:07:55,155 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:07:55,369 DEBUG   Thread-14 :23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/Non_bayesian_uncertainty/3q85ydfr/file_stream HTTP/1.1" 200 None
2020-12-02 18:07:59,968 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:08:00,178 DEBUG   Thread-14 :23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/Non_bayesian_uncertainty/3q85ydfr/file_stream HTTP/1.1" 200 None
2020-12-02 18:08:02,973 DEBUG   HandlerThread:23884 [handler.py:handle_request():55] handle_request: status
2020-12-02 18:08:02,973 DEBUG   SenderThread:23884 [sender.py:send():90] send: request
2020-12-02 18:08:02,973 DEBUG   SenderThread:23884 [sender.py:send_request():99] send_request: status
2020-12-02 18:08:02,980 DEBUG   SenderThread:23884 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-02 18:08:03,271 DEBUG   SenderThread:23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-02 18:08:04,726 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:08:04,930 DEBUG   Thread-14 :23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/Non_bayesian_uncertainty/3q85ydfr/file_stream HTTP/1.1" 200 None
2020-12-02 18:08:09,551 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:08:09,985 DEBUG   Thread-14 :23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/Non_bayesian_uncertainty/3q85ydfr/file_stream HTTP/1.1" 200 None
2020-12-02 18:08:14,381 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:08:14,606 DEBUG   Thread-14 :23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/Non_bayesian_uncertainty/3q85ydfr/file_stream HTTP/1.1" 200 None
2020-12-02 18:08:18,275 DEBUG   HandlerThread:23884 [handler.py:handle_request():55] handle_request: status
2020-12-02 18:08:18,275 DEBUG   SenderThread:23884 [sender.py:send():90] send: request
2020-12-02 18:08:18,276 DEBUG   SenderThread:23884 [sender.py:send_request():99] send_request: status
2020-12-02 18:08:18,284 DEBUG   SenderThread:23884 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-02 18:08:18,495 DEBUG   SenderThread:23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-02 18:08:19,270 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:08:19,477 DEBUG   Thread-14 :23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/Non_bayesian_uncertainty/3q85ydfr/file_stream HTTP/1.1" 200 None
2020-12-02 18:08:24,173 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:08:24,386 DEBUG   Thread-14 :23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/Non_bayesian_uncertainty/3q85ydfr/file_stream HTTP/1.1" 200 None
2020-12-02 18:08:29,037 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:08:29,247 DEBUG   Thread-14 :23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/Non_bayesian_uncertainty/3q85ydfr/file_stream HTTP/1.1" 200 None
2020-12-02 18:08:33,497 DEBUG   HandlerThread:23884 [handler.py:handle_request():55] handle_request: status
2020-12-02 18:08:33,498 DEBUG   SenderThread:23884 [sender.py:send():90] send: request
2020-12-02 18:08:33,498 DEBUG   SenderThread:23884 [sender.py:send_request():99] send_request: status
2020-12-02 18:08:33,508 DEBUG   SenderThread:23884 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-02 18:08:33,794 DEBUG   SenderThread:23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-02 18:08:33,923 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:08:38,779 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:08:43,631 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:08:43,853 DEBUG   Thread-14 :23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/Non_bayesian_uncertainty/3q85ydfr/file_stream HTTP/1.1" 200 None
2020-12-02 18:08:48,360 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:08:48,797 DEBUG   HandlerThread:23884 [handler.py:handle_request():55] handle_request: status
2020-12-02 18:08:48,798 DEBUG   SenderThread:23884 [sender.py:send():90] send: request
2020-12-02 18:08:48,798 DEBUG   SenderThread:23884 [sender.py:send_request():99] send_request: status
2020-12-02 18:08:48,808 DEBUG   SenderThread:23884 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-02 18:08:49,026 DEBUG   SenderThread:23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-02 18:08:53,275 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:08:58,077 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:08:58,287 DEBUG   Thread-14 :23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/Non_bayesian_uncertainty/3q85ydfr/file_stream HTTP/1.1" 200 None
2020-12-02 18:09:02,863 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:09:04,035 DEBUG   HandlerThread:23884 [handler.py:handle_request():55] handle_request: status
2020-12-02 18:09:04,036 DEBUG   SenderThread:23884 [sender.py:send():90] send: request
2020-12-02 18:09:04,036 DEBUG   SenderThread:23884 [sender.py:send_request():99] send_request: status
2020-12-02 18:09:04,045 DEBUG   SenderThread:23884 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-02 18:09:04,319 DEBUG   SenderThread:23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-02 18:09:07,681 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:09:12,551 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:09:12,764 DEBUG   Thread-14 :23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/Non_bayesian_uncertainty/3q85ydfr/file_stream HTTP/1.1" 200 None
2020-12-02 18:09:17,415 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:09:19,333 DEBUG   HandlerThread:23884 [handler.py:handle_request():55] handle_request: status
2020-12-02 18:09:19,334 DEBUG   SenderThread:23884 [sender.py:send():90] send: request
2020-12-02 18:09:19,334 DEBUG   SenderThread:23884 [sender.py:send_request():99] send_request: status
2020-12-02 18:09:19,356 DEBUG   SenderThread:23884 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-02 18:09:19,690 DEBUG   SenderThread:23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-02 18:09:22,242 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:09:27,078 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:09:27,285 DEBUG   Thread-14 :23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/Non_bayesian_uncertainty/3q85ydfr/file_stream HTTP/1.1" 200 None
2020-12-02 18:09:31,979 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:09:34,697 DEBUG   HandlerThread:23884 [handler.py:handle_request():55] handle_request: status
2020-12-02 18:09:34,698 DEBUG   SenderThread:23884 [sender.py:send():90] send: request
2020-12-02 18:09:34,698 DEBUG   SenderThread:23884 [sender.py:send_request():99] send_request: status
2020-12-02 18:09:34,722 DEBUG   SenderThread:23884 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-02 18:09:34,935 DEBUG   SenderThread:23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
2020-12-02 18:09:36,841 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:09:41,745 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:09:41,975 DEBUG   Thread-14 :23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /files/bogus215/Non_bayesian_uncertainty/3q85ydfr/file_stream HTTP/1.1" 200 None
2020-12-02 18:09:46,635 DEBUG   SenderThread:23884 [sender.py:send():90] send: stats
2020-12-02 18:09:49,943 DEBUG   HandlerThread:23884 [handler.py:handle_request():55] handle_request: status
2020-12-02 18:09:49,943 DEBUG   SenderThread:23884 [sender.py:send():90] send: request
2020-12-02 18:09:49,944 DEBUG   SenderThread:23884 [sender.py:send_request():99] send_request: status
2020-12-02 18:09:49,963 DEBUG   SenderThread:23884 [connectionpool.py:_new_conn():943] Starting new HTTPS connection (1): api.wandb.ai:443
2020-12-02 18:09:50,276 DEBUG   SenderThread:23884 [connectionpool.py:_make_request():442] https://api.wandb.ai:443 "POST /graphql HTTP/1.1" 200 None
